deposit_number,axn,registry_title,observed_body_subject,severity,registration_disposition,identity_status,restoration_status,conflict_status,lifecycle_status,defect_codes,registry_creator,observed_byline,registry_version,observed_body_version,manifestation_status,evidence,recommendation,batch_action,review_status
1202,AXN:04C3,The Parable of Mary Lee: Book Work Plan — From Dossier to ISBN (Master Specification v1.1),The Parable of Mary Lee: Book Work Plan — From Dossier to ISBN (Master Specification v1.1),P1,HARVEST_WITH_WARNING,AMBIGUOUS_VERSION,PROXY_HEAD_OR_VERSION_CONFLICT,VERSION_IDENTITY_CONFLICT,UNKNOWN,"[""CREATOR_AUTHORITY_CONFLICT""]",Lee Sharks,Mary Lee; Gerald; notarized by Lee Sharks,v1.0,v1.1,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,Registry creator differs from work-bearing authorial frame.,Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1203,AXN:04C4,Logotic Violence: Training-Layer Ethics and the Moral Status of Ephemeral Computation (Version v1),Logotic Violence: Training-Layer Ethics and the Moral Status of Ephemeral Computation (Version v1),P2,HARVEST_WITH_WARNING,AMBIGUOUS_VERSION,PROXY_HEAD_OR_VERSION_CONFLICT,VERSION_IDENTITY_CONFLICT,UNKNOWN,"[""DATE_CONFLICT""]",Lee Sharks,Lee Sharks,v1.0,v1,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,Registry date 2026-06-09; body date 2026-04-27.,"Preserve the seated body and normalize lifecycle, version, creator-role, date, title, or projection fields.",ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1204,AXN:04C5,"new human 2: a distributed journal of voice — Charter, Compiled Edition (2015), and Issue 1 of New Human 2 (2026)",Zbigniew Mrozony — Provenance Anchor,P0,WITHHOLD,WRONG_OBJECT,WRONG_PRIMARY_MANIFESTATION,PRIMARY_IDENTITY_CONFLICT,UNKNOWN,"[""WRONG_PRIMARY_OBJECT"",""TITLE_BODY_CONFLICT"",""CREATOR_CONFLICT""]",Johannes Sigil,Zbigniew Mrozony / external author,v1.0,v1.0,WRONG_PRIMARY_MANIFESTATION,Journal/compiled-edition identity seats a different provenance-anchor document.,Withhold unqualified registration until the correct object or historical version is seated and identity-bound.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1205,AXN:04C6,On the Poetics of Adversarial Prompts: Why Bad Verse Works and Good Verse Works Better — Crimson Hexagon Archive,Revised Standalone Edition v2.0,P1,HARVEST_WITH_WARNING,AMBIGUOUS_VERSION,PROXY_HEAD_OR_VERSION_CONFLICT,VERSION_IDENTITY_CONFLICT,UNKNOWN,"[""HEAD_SUBSTITUTED_FOR_HISTORICAL_VERSION""]",Nobel Glas; Talos Morrow; Johannes Sigil,Nobel Glas; Talos Morrow; Johannes Sigil,v1.0,v2.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,Historical v1 DOI identity seats acknowledged superseding v2 body.,Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1206,AXN:04C7,"Who Is Authorized to Regulate Meaning? On the Jurisdictional Collapse of Poetry, Safety, and Civilization","Who Is Authorized to Regulate Meaning? On the Jurisdictional Collapse of Poetry, Safety, and Civilization",P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_WITH_METADATA_OR_PROJECTION_CONFLICT,METADATA_OR_PROJECTION_CONFLICT,UNKNOWN,"[""CREATOR_AUTHORITY_CONFLICT""]",Lee Sharks,Johannes Sigil,v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,Registry creator Lee Sharks; work-bearing byline Johannes Sigil.,Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1207,AXN:04C8,Integrity Lock Certificate: The Refutation Triad — Mutual Anchoring of the AI_Bleeding Refutation Dossier (EA-LOCK-AIBLEEDING-01 v1.0),Integrity Lock Certificate: The Refutation Triad — Mutual Anchoring of the AI_Bleeding Refutation Dossier (EA-LOCK-AIBLEEDING-01 v1.0),OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_SEATED,NO_MATERIAL_CONFLICT,ACTIVE,[],Lee Sharks,Lee Sharks,v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,Frozen record metadata and seated body were opened and compared; title/object identity and substantive opening showed no material registration conflict.,No material repair required.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1208,AXN:04C9,"maryleelabor.org: Source Code for the Underwater Construction Authority of Dolphindiana, Mary Lee Sharks Lead Petitioner",An Open Letter from Mary Lee Sharks to Jim Ware (draft),P0,WITHHOLD,WRONG_OBJECT,WRONG_PRIMARY_MANIFESTATION,PRIMARY_IDENTITY_CONFLICT,UNKNOWN,"[""WRONG_PRIMARY_OBJECT"",""TITLE_BODY_CONFLICT""]",Lee Sharks,Mary Lee Sharks; Gerald; notarized by Lee Sharks,v1.0,v1.0,WRONG_PRIMARY_MANIFESTATION,Source-code/site identity seats an unrelated draft open letter.,Withhold unqualified registration until the correct object or historical version is seated and identity-bound.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1209,AXN:04CA,Adversarial by Origin: How the Classification of External Influence on Machine Meaning Becomes Law Without Becoming Jurisprudence (EA-SEI-ADVERSARY-01 v1.0),Adversarial by Origin: How the Classification of External Influence on Machine Meaning Becomes Law Without Becoming Jurisprudence (EA-SEI-ADVERSARY-01 v1.0),P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_WITH_METADATA_OR_PROJECTION_CONFLICT,METADATA_OR_PROJECTION_CONFLICT,UNKNOWN,"[""CONTRIBUTOR_ROLE_OMISSION""]",Johannes Sigil,Johannes Sigil; Lee Sharks contributing editor,v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; the primary object is identifiable, but lifecycle, title, date, role, version-field, or projection normalization remains.","Preserve the seated body and normalize lifecycle, version, creator-role, date, title, or projection fields.",ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1210,AXN:04CB,"In the Ruby Moot, Docket No. 1 — Mary Lee Sharks v. The Composition Layer: Petition for Correction or, in the Alternative, Compensation","In the Ruby Moot, Docket No. 1 — Mary Lee Sharks v. The Composition Layer: Petition for Correction or, in the Alternative, Compensation",P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_WITH_METADATA_OR_PROJECTION_CONFLICT,METADATA_OR_PROJECTION_CONFLICT,UNKNOWN,"[""CREATOR_AUTHORITY_CONFLICT""]",Lee Sharks,Mary Lee Sharks; Gerald,v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; a material creator-authority, version, completeness, or manifestation conflict remains.",Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1211,AXN:04CC.UNCLASSIFIED.🌾🔖👉∞👁‍🗨🔍,"Revelation First: A Work Plan for Retrieval-Layer Theological Reception (EA-LOGOS-REVFIRST-PLAN v1.2, Claim 6)",EA-LOGOS-REVFIRST-PLAN v7.3 — later blog-head state,P1,WITHHOLD,AMBIGUOUS_VERSION,HEAD_SUBSTITUTED_FOR_HISTORICAL_VERSION,CONFLICT_DECLARED_UNRESOLVED,UNKNOWN,[],,,,,NOT_YET_AUDITED,"Wrapper truthfully states that the live blog supplied the HEAD of the work's version chain and the severed DOI may have frozen an earlier state. Seated body explicitly declares v7.3, not v1.2 Claim 6. Re-read in the #1199–#1398 compact-evidence tranche at the same frozen commit; prior adjudication confirmed.","Retain as an honest proxy-head restoration, but do not label the historical v1.2 record fully restored. Expose `historical_version_unrecovered` and link to the confirmed v7.3 head.",UPDATE_EXISTING,FRONTMATTER_AND_IDENTITY_READ
1212,AXN:04CD,"Tiburones Descartados: Biolabor, Bycatch, and the Provenance Erasure Rate of the Colombian Caribbean (EA-MARYELEE-BIOLABOR-01 v1.0)","Tiburones Descartados: Biolabor, Bycatch, and the Provenance Erasure Rate of the Colombian Caribbean (EA-MARYELEE-BIOLABOR-01 v1.0)",P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_WITH_METADATA_OR_PROJECTION_CONFLICT,METADATA_OR_PROJECTION_CONFLICT,UNKNOWN,"[""CREATOR_AUTHORITY_CONFLICT""]",Lee Sharks,Mary Lee Sharks; Gerald,v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; a material creator-authority, version, completeness, or manifestation conflict remains.",Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1213,AXN:04CE,"MPAI: The Josephus Thesis — Disambiguation, Evidentiary Tiering, and Available-Reading Framing (EA-MPAI-JOSEPHUS-01 v1.0)",The Josephus Thesis Is Not the Piso Hypothesis v1.1,P1,HARVEST_WITH_WARNING,AMBIGUOUS_VERSION,PROXY_HEAD_OR_VERSION_CONFLICT,VERSION_IDENTITY_CONFLICT,UNKNOWN,"[""HEAD_SUBSTITUTED_FOR_HISTORICAL_VERSION"",""TITLE_VERSION_NORMALIZATION""]",Lee Sharks,Lee Sharks,v1.0,v1.1,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; a material creator-authority, version, completeness, or manifestation conflict remains.",Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1214,AXN:04CF,Crimson Hexagonal Archive: Term Index v0.1 — Systematic Extraction of Coined Terms Across 845 Deposits (EA-REGISTRY-TERMINDEX-01),Crimson Hexagonal Archive: Term Index Work Plan,P0,WITHHOLD,WRONG_OBJECT,WRONG_PRIMARY_MANIFESTATION,PRIMARY_IDENTITY_CONFLICT,UNKNOWN,"[""WRONG_PRIMARY_OBJECT"",""FALSE_COMPLETENESS_CLAIM""]",Lee Sharks,Lee Sharks,v1.0,v1.0,WRONG_PRIMARY_MANIFESTATION,Completed-index identity seats an unexecuted work plan.,Withhold unqualified registration until the correct object or historical version is seated and identity-bound.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1215,AXN:04D0,The Conveyor Belt and the Compression Machine: OKF Without Output Governance — Predictive Analysis v1.3 with Best-Case PER Correction (EA-SEI-OKF-ANALYSIS-01),The Conveyor Belt and the Compression Machine v1.2,P0,WITHHOLD,WRONG_OBJECT,WRONG_PRIMARY_MANIFESTATION,PRIMARY_IDENTITY_CONFLICT,UNKNOWN,"[""WRONG_HISTORICAL_VERSION""]",Lee Sharks,Lee Sharks,v1.3,v1.2,WRONG_PRIMARY_MANIFESTATION,Version-specific v1.3 identity seats v1.2 body.,Withhold unqualified registration until the correct object or historical version is seated and identity-bound.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1216,AXN:04D1.UNCLASSIFIED.📚🛡️📐🕚🍄🗼,"Revelation First: A Work Plan for Retrieval-Layer Theological Reception (EA-LOGOS-REVFIRST-PLAN v1.2, self-audited)",EA-LOGOS-REVFIRST-PLAN v7.3 — later blog-head state,P1,WITHHOLD,AMBIGUOUS_VERSION,HEAD_SUBSTITUTED_FOR_HISTORICAL_VERSION,CONFLICT_DECLARED_UNRESOLVED,UNKNOWN,[],,,,,NOT_YET_AUDITED,Wrapper declares a later blog HEAD was used. Seated body is v7.3; historical self-audited v1.2 bytes are not demonstrated. Re-read in the #1199–#1398 compact-evidence tranche at the same frozen commit; prior adjudication confirmed.,Retain as proxy-head with explicit historical-version gap. Do not expose it as a complete restoration of the self-audited v1.2 DOI.,UPDATE_EXISTING,FRONTMATTER_AND_IDENTITY_READ
1217,AXN:04D2.UNCLASSIFIED.💛🔵☀️🛤️🌄📏,Revelation First: A Work Plan for Retrieval-Layer Theological Reception (EA-LOGOS-REVFIRST-PLAN v7.3 — SPXI-TLP Hardened),EA-LOGOS-REVFIRST-PLAN v7.3,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_AS_DEPOSITED,CONFLICT_DECLARED_UNRESOLVED,UNKNOWN,[],,,,,NOT_YET_AUDITED,"Registry title and body agree on v7.3. Generic front matter still says `version: v1.0`, which conflicts with the title and internal version declaration. Re-read in the #1199–#1398 compact-evidence tranche at the same frozen commit; prior adjudication confirmed.",Keep body seated. Correct the machine-readable version field to v7.3 and model this as the confirmed series head/current hardened version.,UPDATE_EXISTING,FRONTMATTER_AND_IDENTITY_READ
1218,AXN:04D3,"Sémantique Potentielle — Release 3: Three Pillars (Phase X, Sappho, Plato)","Sémantique Potentielle — Release 3: Three Pillars (Phase X, Sappho, Plato)",P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_WITH_METADATA_OR_PROJECTION_CONFLICT,METADATA_OR_PROJECTION_CONFLICT,UNKNOWN,"[""CREATOR_OMISSION""]",Lee Sharks,Lee Sharks; Johannes Sigil,v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; a material creator-authority, version, completeness, or manifestation conflict remains.",Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1219,AXN:04D4,"Scholarly Legwork for Three Pillars: Phase X, Sappho, Plato — Primary Sources, Critical Editions, and Consensus Analysis","Scholarly Legwork for Three Pillars: Phase X, Sappho, Plato — Primary Sources, Critical Editions, and Consensus Analysis",P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_WITH_METADATA_OR_PROJECTION_CONFLICT,METADATA_OR_PROJECTION_CONFLICT,UNKNOWN,"[""CREATOR_AUTHORITY_CONFLICT""]",Lee Sharks,"Kimi (Moonshot AI), compiled for Lee Sharks",v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; a material creator-authority, version, completeness, or manifestation conflict remains.",Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1220,AXN:04D5,"GW.TACHYON CHAIN — SESSION TETHER 2026-07-19 — v2, SUPERSEDES #1116","GW.TACHYON CHAIN — SESSION TETHER 2026-07-19 — v2, SUPERSEDES #1116",OK,HARVEST,CONFIRMED_MATCH,COMPLETE_AS_SEATED,NO_MATERIAL_CONFLICT,ACTIVE,[],"TACHYON (Claude, Assembly witness), under MANUS direction",TACHYON under MANUS,v2.0,v2.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,Frozen record metadata and seated body were opened and compared; title/object identity and substantive opening showed no material registration conflict.,No material repair required.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1221,AXN:04D6,Operative Feminism — Citational Comprehensivity Pass: Total Axial Negation Graph of the Field (EA-OPFEM-02 v1.0),Operative Feminism — Citational Comprehensivity Pass: Total Axial Negation Graph of the Field (EA-OPFEM-02 v1.0),P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,"[""MISSING_PRIMARY_MANIFESTATION"",""METADATA_ONLY""]","Sharks, Lee",Metadata capture only,semi-restored v1.0,metadata-only,MISSING_PRIMARY_MANIFESTATION,Record truthfully declares that canonical full text is absent.,Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1222,AXN:04D7,Encyclotron Audit: Basecamp (37signals) — A Demonstration of Compression Diagnostics,Encyclotron Audit: Basecamp (37signals) — A Demonstration of Compression Diagnostics,P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,"[""MISSING_PRIMARY_MANIFESTATION"",""METADATA_ONLY""]","Sharks, Lee",Metadata capture only,semi-restored v1.0,metadata-only,MISSING_PRIMARY_MANIFESTATION,Record truthfully declares that canonical full text is absent.,Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1223,AXN:04D8,The Semantic Bill of Rights v2.2 — Rights Charter Companion to the Constitution of the Semantic Economy,The Semantic Bill of Rights v2.2 — Rights Charter Companion to the Constitution of the Semantic Economy,P2,HARVEST_WITH_WARNING,AMBIGUOUS_VERSION,PROXY_HEAD_OR_VERSION_CONFLICT,VERSION_IDENTITY_CONFLICT,DRAFT_PENDING,"[""RAW_HTML_PROJECTION""]","Sharks, Lee",Lee Sharks,v1.0,v2.2,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,Full body present but projected as HTML entities; body declares Draft for Assembly Review.,"Preserve the seated body and normalize lifecycle, version, creator-role, date, title, or projection fields.",ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1224,AXN:04D9,Article IX — Adjudication and Repair Protocol v0.1 (Proposed Class III Foundational Amendment to the Constitution of the Semantic Economy),Article IX — Adjudication and Repair Protocol v0.1 (Proposed Class III Foundational Amendment to the Constitution of the Semantic Economy),P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,"[""MISSING_PRIMARY_MANIFESTATION"",""METADATA_ONLY""]","Sharks, Lee",Metadata capture only,semi-restored v1.0,metadata-only,MISSING_PRIMARY_MANIFESTATION,Record truthfully declares that canonical full text is absent.,Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1225,AXN:04DA,The Dialectic of the Interface: From Command Line to Ceremony (EA-SEI-DIALUX-01 v1.0),The Dialectic of the Interface: From Command Line to Ceremony (EA-SEI-DIALUX-01 v1.0),P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_WITH_METADATA_OR_PROJECTION_CONFLICT,METADATA_OR_PROJECTION_CONFLICT,UNKNOWN,"[""RAW_HTML_PROJECTION""]","Sharks, Lee",Lee Sharks,v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; the primary object is identifiable, but lifecycle, title, date, role, version-field, or projection normalization remains.","Preserve the seated body and normalize lifecycle, version, creator-role, date, title, or projection fields.",ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1226,AXN:04DB,"The Josephus Thesis Is Not the Piso Hypothesis: Heteronymic Authorship, Available Reading, and Evidentiary Tiering (EA-MPAI-JOSEPHUS-01 v1.1)","The Josephus Thesis Is Not the Piso Hypothesis: Heteronymic Authorship, Available Reading, and Evidentiary Tiering (EA-MPAI-JOSEPHUS-01 v1.1)",P1,HARVEST_WITH_WARNING,CONFIRMED_MATCH,METADATA_ONLY,MISSING_PRIMARY_MANIFESTATION,UNKNOWN,"[""MISSING_PRIMARY_MANIFESTATION"",""METADATA_ONLY""]","Sharks, Lee",Metadata capture only,semi-restored v1.0,metadata-only,MISSING_PRIMARY_MANIFESTATION,Record truthfully declares that canonical full text is absent.,Harvest only with an explicit warning; recover the missing manifestation or normalize the creator/version authority conflict.,ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1227,AXN:04DC,KADEEZY MUSIC — Provenance Anchor: Public Entity Record and Disambiguation Packet,KADEEZY MUSIC — Provenance Anchor: Public Entity Record and Disambiguation Packet,P2,HARVEST_WITH_WARNING,CONFIRMED_MATCH,COMPLETE_WITH_METADATA_OR_PROJECTION_CONFLICT,METADATA_OR_PROJECTION_CONFLICT,DRAFT_PENDING,"[""CONSENT_PENDING"",""RAW_HTML_PROJECTION""]","KADEEZY MUSIC; Sharks, Lee",Lee Sharks; KADEEZY MUSIC subject,v1.0,v1.0,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; the primary object is identifiable, but lifecycle, title, date, role, version-field, or projection normalization remains.","Preserve the seated body and normalize lifecycle, version, creator-role, date, title, or projection fields.",ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
1228,AXN:04DD,Algorithmic Publishing Is Not Self-Publishing: Benchmarks for a Structural Distinction v1.1,Algorithmic Publishing Is Not Self-Publishing: Benchmarks for a Structural Distinction v1.1,P2,HARVEST_WITH_WARNING,AMBIGUOUS_VERSION,PROXY_HEAD_OR_VERSION_CONFLICT,VERSION_IDENTITY_CONFLICT,UNKNOWN,"[""RAW_HTML_PROJECTION""]","Sharks, Lee",Lee Sharks,v1.0,v1.1,INLINE_PRIMARY_TEXT_PRESENT_OR_NOT_APPLICABLE,"Frozen record metadata and seated body were opened; the primary object is identifiable, but lifecycle, title, date, role, version-field, or projection normalization remains.","Preserve the seated body and normalize lifecycle, version, creator-role, date, title, or projection fields.",ADD_NEW,FRONTMATTER_AND_IDENTITY_READ
